state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction,previous_success_count,added_success_count,previous_output_variant
W,15,ok,D_W,dw,4.816173045048845e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,311.2025244999968,8,4.502639225743308e-07,1.782979765715662e-06,0.4715258948086852,0.5427568342126377,0.4489228891801293,0.5076989839034539,0.36915084038152246,0.50007504571677,0.5283357491536897,0.024023249402650337,8.922109734621918e-07,1.331821797154456e-07,2.6092134207161143e-07,-6.01078640551299e-09,3.5093215812048615e-08,6.757166169444942e-08,5.6445874917029073e-11,-2.2077404314210157e-07,1.331821797154456e-07,8.291291583987708e-07,-9.194066394557828e-08,2.320187223681276e-08,-3.293943841253206e-08,-2.942430968474493e-08,-7.589767259796146e-08,6.338868192675656e-08,2.6092134207161143e-07,-9.194066394557828e-08,1.1076635404024856e-06,-1.7208330559052588e-08,9.362682341153526e-08,6.337265639609288e-10,2.559793682777117e-07,4.109899268210067e-08,-6.01078640551299e-09,2.320187223681276e-08,-1.7208330559052588e-08,1.4276628357568655e-06,-3.725884079792317e-08,3.272981351936575e-08,-5.370980605277849e-08,-3.3327140413432344e-08,3.5093215812048615e-08,-3.293943841253206e-08,9.362682341153526e-08,-3.725884079792317e-08,1.7249677197100085e-06,7.061578921593709e-08,-1.5136323798317697e-07,-3.9663639894382484e-08,6.757166169444942e-08,-2.942430968474493e-08,6.337265639609288e-10,3.272981351936575e-08,7.061578921593709e-08,1.5452739441563714e-06,1.0045969074355755e-07,6.682388989607063e-08,5.6445874917029073e-11,-7.589767259796146e-08,2.559793682777117e-07,-5.370980605277849e-08,-1.5136323798317697e-07,1.0045969074355755e-07,6.627040242875261e-07,2.2103026024720993e-07,-2.2077404314210157e-07,6.338868192675656e-08,4.109899268210067e-08,-3.3327140413432344e-08,-3.9663639894382484e-08,6.682388989607063e-08,2.2103026024720993e-07,1.0590302272853601e-06,0,0.0,0,512,
W,7,ok,D_W,dw,3.003125491840455e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,311.4297907,8,1.2440688112443592e-07,8.971614503418517e-07,0.5135026537123517,0.4695703391578254,0.4501080514412788,0.45318167756812044,0.5428034860469378,0.5309588021773546,0.5177525441630013,0.9958976358928997,4.416134615940135e-07,3.585268258086588e-08,-4.3696153986637465e-08,-1.127690411401475e-07,-3.574905650023241e-09,-5.639887168343391e-08,-8.828583509413798e-10,4.133294562470597e-09,3.585268258086588e-08,2.7685367914908685e-07,1.0126909555464916e-07,-2.7195173448673814e-08,-3.6935152261157226e-08,6.363841798310672e-08,-7.029107944594732e-08,-2.4823883866318306e-08,-4.3696153986637465e-08,1.0126909555464916e-07,4.0321910616353053e-07,-3.4108497451150764e-08,3.2796579759368836e-08,-3.036255371950878e-08,4.980399556768821e-08,2.238224520385049e-08,-1.127690411401475e-07,-2.7195173448673814e-08,-3.4108497451150764e-08,8.543441395924743e-07,-4.4052598205023585e-08,1.4079060085789928e-08,-2.460639576668235e-08,2.1990251100594213e-08,-3.574905650023241e-09,-3.6935152261157226e-08,3.2796579759368836e-08,-4.4052598205023585e-08,4.879501087122966e-07,-5.140589805037123e-08,-2.9415814605617218e-09,-3.7523890109131146e-08,-5.639887168343391e-08,6.363841798310672e-08,-3.036255371950878e-08,1.4079060085789928e-08,-5.140589805037123e-08,6.119987947112456e-07,-4.71508209783878e-08,4.655968670767627e-08,-8.828583509413798e-10,-7.029107944594732e-08,4.980399556768821e-08,-2.460639576668235e-08,-2.9415814605617218e-09,-4.71508209783878e-08,2.2156642638910202e-07,2.6174355772573276e-08,4.133294562470597e-09,-2.4823883866318306e-08,2.238224520385049e-08,2.1990251100594213e-08,-3.7523890109131146e-08,4.655968670767627e-08,2.6174355772573276e-08,2.7988880676498506e-07,0,0.0,0,512,
W,11,ok,D_W,dw,4.2578955336606547e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,315.6277000000118,8,8.694448906388477e-09,2.6933288747194313e-06,0.49840692913401263,0.503180072198392,0.5256516438923137,0.5249826741933848,0.4695626915394257,0.48796202289767465,0.6550271861108429,0.8527478884746891,1.048871427842626e-08,-8.447410383913302e-10,-2.0740929584237333e-10,-4.349766211814611e-09,6.231979113234757e-10,-2.8492102100120705e-09,1.1755727536973884e-10,-3.246955676444417e-10,-8.447410383913302e-10,9.895035891582693e-09,-3.180636176480012e-09,-5.846914019268601e-10,-1.816440406080749e-09,-3.9519087375609e-10,-2.6300923330202645e-09,-2.1235458512948148e-10,-2.0740929584237333e-10,-3.180636176480012e-09,4.148596771963732e-08,4.132984048021101e-09,-5.300062905474628e-09,1.6099339042441194e-09,8.949371224994163e-09,-6.4611941174197675e-09,-4.349766211814611e-09,-5.846914019268601e-10,4.132984048021101e-09,4.1600050808516e-08,1.7340459688889503e-11,2.114340457302381e-09,8.228197250715431e-10,-1.1228014454947262e-09,6.231979113234757e-10,-1.816440406080749e-09,-5.300062905474628e-09,1.7340459688889503e-11,3.787236445939812e-08,-2.064826536147073e-09,-3.0556800872846487e-09,2.041887073729437e-09,-2.8492102100120705e-09,-3.9519087375609e-10,1.6099339042441194e-09,2.114340457302381e-09,-2.064826536147073e-09,5.4919114002610304e-08,-3.3304960440779754e-09,2.033314242355533e-09,1.1755727536973884e-10,-2.6300923330202645e-09,8.949371224994163e-09,8.228197250715431e-10,-3.0556800872846487e-09,-3.3304960440779754e-09,2.693282677010768e-06,-3.6572952220984778e-09,-3.246955676444417e-10,-2.1235458512948148e-10,-6.4611941174197675e-09,-1.1228014454947262e-09,2.041887073729437e-09,2.033314242355533e-09,-3.6572952220984778e-09,1.7593799696570484e-07,0,0.0,0,512,
W,9,ok,D_W,dw,3.6386126082496576e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,315.7922458999965,8,1.7226580253867972e-07,1.1984049905246043e-06,0.5241765989667365,0.5286665594996942,0.4528125938930164,0.42846648325327963,0.47899057889193936,0.480944186125913,0.0183825695114126,0.49536650346698946,5.372143850968887e-07,-9.62421403851931e-09,-9.837176483399102e-08,-2.6636589465873806e-08,8.668271910456051e-08,3.7163375518454445e-08,4.379016577007493e-08,2.6610662883063496e-08,-9.62421403851931e-09,3.823708917028946e-07,-6.93660371947957e-08,-2.8326893237203055e-08,-1.39176164365282e-07,-1.1638529734125485e-08,1.1097344454807436e-07,7.339434014752502e-08,-9.837176483399102e-08,-6.93660371947957e-08,6.159446200648376e-07,-1.2107456974104206e-07,-5.022548025458533e-08,-3.223600958870359e-08,1.202557990756809e-07,6.757049085182476e-08,-2.6636589465873806e-08,-2.8326893237203055e-08,-1.2107456974104206e-07,1.110418983172016e-06,8.202004308259825e-08,5.298620347223506e-08,-3.411549953666892e-08,-2.0913986386964874e-08,8.668271910456051e-08,-1.39176164365282e-07,-5.022548025458533e-08,8.202004308259825e-08,9.035154712297603e-07,2.833194802547121e-09,-6.856557998021093e-08,7.127178841095436e-09,3.7163375518454445e-08,-1.1638529734125485e-08,-3.223600958870359e-08,5.298620347223506e-08,2.833194802547121e-09,9.168715686673804e-07,2.990021404978936e-08,9.587802897779175e-09,4.379016577007493e-08,1.1097344454807436e-07,1.202557990756809e-07,-3.411549953666892e-08,-6.856557998021093e-08,2.990021404978936e-08,3.1704796204265734e-07,9.309032521394245e-08,2.6610662883063496e-08,7.339434014752502e-08,6.757049085182476e-08,-2.0913986386964874e-08,7.127178841095436e-09,9.587802897779175e-09,9.309032521394245e-08,2.9150785107063184e-07,0,0.0,0,512,
W,8,ok,D_W,dw,3.0105160766165297e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,320.0199744999991,8,2.6867630678861704e-07,1.3728902944044385e-06,0.47383021627454747,0.535560304770997,0.4412909488165091,0.5240075718087002,0.398446416280361,0.554529372652019,0.9771317150684783,0.5184046390323575,5.878601982845957e-07,7.885919115230083e-08,1.8516997046408144e-07,-1.8504723423684666e-08,4.810835391792757e-08,1.763309352143896e-07,-1.9478246385428196e-09,-1.067233226684425e-07,7.885919115230083e-08,5.041589005496707e-07,-8.709530869221951e-08,2.6610749908031193e-08,-3.317406250460299e-08,-1.0932087889019219e-07,1.0920674103851015e-07,-9.008959042641007e-09,1.8516997046408144e-07,-8.709530869221951e-08,7.27255163048988e-07,-4.509703703274741e-09,8.180626301650272e-08,2.025538489195528e-07,-2.1351537545201326e-07,9.967374426640987e-09,-1.8504723423684666e-08,2.6610749908031193e-08,-4.509703703274741e-09,7.745429885930523e-07,-2.0229936084375727e-08,1.9239847145335028e-08,5.2566124257389644e-08,-5.607862935954999e-08,4.810835391792757e-08,-3.317406250460299e-08,8.180626301650272e-08,-2.0229936084375727e-08,6.997750361535618e-07,9.498213263168133e-08,4.902654879100815e-08,-1.8920890909329818e-08,1.763309352143896e-07,-1.0932087889019219e-07,2.025538489195528e-07,1.9239847145335028e-08,9.498213263168133e-08,1.1309522224454768e-06,-1.04755456744037e-07,4.975835815404026e-09,-1.9478246385428196e-09,1.0920674103851015e-07,-2.1351537545201326e-07,5.2566124257389644e-08,4.902654879100815e-08,-1.04755456744037e-07,4.463752876208182e-07,-1.0719207207336853e-07,-1.067233226684425e-07,-9.008959042641007e-09,9.967374426640987e-09,-5.607862935954999e-08,-1.8920890909329818e-08,4.975835815404026e-09,-1.0719207207336853e-07,5.385707285233571e-07,0,0.0,0,512,
W,18,ok,D_W,dw,5.497741631564427e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,320.05589359998703,8,9.63873940441596e-08,1.4606258395871866e-06,0.5277496666676605,0.5185996706395183,0.47412585512958255,0.47676220903122185,0.4065523377715292,0.31052049191847164,0.5108135442978426,0.989766847697036,1.9445653354389654e-07,-2.2204697628020636e-08,-4.7186383383024013e-08,-4.9065630543001904e-08,-2.0732080353930076e-08,2.9071360824354406e-08,1.0306771162348604e-08,-9.560402757455221e-09,-2.2204697628020636e-08,2.9965860511746313e-07,2.5631930396601676e-08,4.0451626330442055e-08,-1.4440501099471446e-08,-7.79387019299405e-09,2.9478062722339468e-08,-1.4389316186751889e-08,-4.7186383383024013e-08,2.5631930396601676e-08,4.7236172786489184e-07,1.0903835767937818e-07,3.055118411087473e-08,-6.52577278179757e-08,5.170513072367233e-08,-1.6022619302344567e-08,-4.9065630543001904e-08,4.0451626330442055e-08,1.0903835767937818e-07,1.4438533845482882e-06,2.790752203904994e-09,2.478441615065995e-08,1.5786007650386608e-08,7.452061017927397e-09,-2.0732080353930076e-08,-1.4440501099471446e-08,3.055118411087473e-08,2.790752203904994e-09,5.475637615195547e-07,-7.899812618224297e-09,-4.464852486632583e-08,1.8269796339195864e-08,2.9071360824354406e-08,-7.79387019299405e-09,-6.52577278179757e-08,2.478441615065995e-08,-7.899812618224297e-09,6.050025840098466e-07,-1.9527642776245484e-09,-7.815787382251677e-09,1.0306771162348604e-08,2.9478062722339468e-08,5.170513072367233e-08,1.5786007650386608e-08,-4.464852486632583e-08,-1.9527642776245484e-09,1.1569754078990131e-07,-1.8477169415262983e-08,-9.560402757455221e-09,-1.4389316186751889e-08,-1.6022619302344567e-08,7.452061017927397e-09,1.8269796339195864e-08,-7.815787382251677e-09,-1.8477169415262983e-08,2.741120816000346e-07,0,0.0,0,512,
W,13,ok,D_W,dw,4.774806305560769e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,324.12730710000324,8,1.4022431471939138e-07,7.473733262092155e-07,0.5254318895472224,0.4753461113650127,0.44617521445518804,0.435031207356364,0.5210896312802008,0.5265931389639092,0.9829993282006657,0.49573397209701686,3.5292111784655987e-07,3.1150310520945225e-08,-6.162536561193989e-08,1.1702639678297086e-09,-1.7692947213601802e-08,-5.952145593871966e-08,-3.260204515949198e-08,9.314523937176392e-09,3.1150310520945225e-08,2.611927661451396e-07,3.953109563363541e-08,2.3296254612643324e-08,-6.08989156799207e-08,4.2183111508201736e-08,5.531717267270721e-08,-4.428524455232136e-08,-6.162536561193989e-08,3.953109563363541e-08,3.965609408744607e-07,1.2165973198813978e-08,-3.7171556776659254e-08,2.2719871571861532e-08,-7.120098160194915e-08,3.5196759471761254e-08,1.1702639678297086e-09,2.3296254612643324e-08,1.2165973198813978e-08,6.866637807749269e-07,-1.8415526288171533e-08,-9.731363805768382e-09,5.678296324524862e-09,7.999583733079707e-09,-1.7692947213601802e-08,-6.08989156799207e-08,-3.7171556776659254e-08,-1.8415526288171533e-08,4.903296038478265e-07,2.637713644812228e-08,5.330764969091516e-09,-2.5323663999067444e-08,-5.952145593871966e-08,4.2183111508201736e-08,2.2719871571861532e-08,-9.731363805768382e-09,2.637713644812228e-08,7.276989671544558e-07,2.0034862892272672e-08,1.8828187757237e-08,-3.260204515949198e-08,5.531717267270721e-08,-7.120098160194915e-08,5.678296324524862e-09,5.330764969091516e-09,2.0034862892272672e-08,2.3069947316193313e-07,-6.073122930184634e-08,9.314523937176392e-09,-4.428524455232136e-08,3.5196759471761254e-08,7.999583733079707e-09,-2.5323663999067444e-08,1.8828187757237e-08,-6.073122930184634e-08,2.382913023562463e-07,0,0.0,0,512,
W,14,ok,D_W,dw,4.7982797052068866e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,325.26625339999737,8,4.952834784174334e-07,2.025558481067852e-06,0.4797150483479848,0.5440490342974564,0.46238861401764153,0.49427651036788445,0.37672496473609063,0.5008663984186672,0.9636786142562301,0.5282728619101166,1.113476101556387e-06,1.5800269892505133e-07,2.3687635187114264e-07,-7.758819159410832e-09,7.991057665349941e-08,9.006482210065517e-08,2.449678735707296e-08,-2.40669181311589e-07,1.5800269892505133e-07,7.761364566804208e-07,-5.2274173468623626e-08,-1.148634083506284e-07,-6.4037665585235e-08,-1.6371076318207274e-07,9.303287850091987e-08,9.955315037497862e-08,2.3687635187114264e-07,-5.2274173468623626e-08,9.704235763876372e-07,9.787471691841974e-08,8.300310526879332e-08,-1.2194340305678284e-07,-3.1751949894751004e-07,9.286635490821862e-08,-7.758819159410832e-09,-1.148634083506284e-07,9.787471691841974e-08,1.606078675996302e-06,1.754655878421232e-07,-2.1996790694797725e-08,5.5682342655217855e-08,-1.8277445759913632e-08,7.991057665349941e-08,-6.4037665585235e-08,8.300310526879332e-08,1.754655878421232e-07,1.7444045709907783e-06,1.6886001133007548e-07,1.4171232331786952e-07,5.868747704263903e-08,9.006482210065517e-08,-1.6371076318207274e-07,-1.2194340305678284e-07,-2.1996790694797725e-08,1.6886001133007548e-07,1.829499461480899e-06,-1.4489108024053064e-07,-3.09335711584915e-08,2.449678735707296e-08,9.303287850091987e-08,-3.1751949894751004e-07,5.5682342655217855e-08,1.4171232331786952e-07,-1.4489108024053064e-07,9.127081703988887e-07,-2.2413210534715295e-07,-2.40669181311589e-07,9.955315037497862e-08,9.286635490821862e-08,-1.8277445759913632e-08,5.868747704263903e-08,-3.09335711584915e-08,-2.2413210534715295e-07,1.101203413276239e-06,0,0.0,0,512,
W,4,ok,D_W,dw,2.3740672990718905e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,326.9693819999957,8,2.2233807732092395e-07,1.269349368301704e-06,0.48335497083555573,0.5283191641355909,0.4697381734858797,0.49898511778759463,0.4391653306386439,0.47505812814531645,0.47391237403292275,0.9906775011153132,6.751536065429432e-07,2.487927843551474e-07,8.05675205816628e-08,-9.694432682506932e-08,-1.3638633135239166e-08,-1.9153294595760763e-08,7.468551866013227e-08,-1.664570472129073e-07,2.487927843551474e-07,7.404404207356027e-07,-2.074710660328831e-07,-3.8082743448036415e-08,-7.632911338151584e-09,-5.1001566917374265e-08,-4.3257031209497494e-08,-9.299407049603183e-08,8.05675205816628e-08,-2.074710660328831e-07,6.287822587959745e-07,1.7164165538276587e-07,-1.0345483215053214e-07,-2.043171166311497e-07,-1.0518780965058024e-07,-1.0995820155619828e-07,-9.694432682506932e-08,-3.8082743448036415e-08,1.7164165538276587e-07,1.0135345409655522e-06,-4.8587145946596734e-08,4.7191436932807006e-08,-1.437380989240356e-07,-1.8093360770417888e-07,-1.3638633135239166e-08,-7.632911338151584e-09,-1.0345483215053214e-07,-4.8587145946596734e-08,1.0260586952626545e-06,-5.787015126321592e-08,5.466446171231117e-08,-1.1731980769005636e-08,-1.9153294595760763e-08,-5.1001566917374265e-08,-2.043171166311497e-07,4.7191436932807006e-08,-5.787015126321592e-08,1.1559686429023004e-06,-1.1903540214390722e-08,-1.0017878629586254e-08,7.468551866013227e-08,-4.3257031209497494e-08,-1.0518780965058024e-07,-1.437380989240356e-07,5.466446171231117e-08,-1.1903540214390722e-08,4.79592427574536e-07,1.0829322199564285e-07,-1.664570472129073e-07,-9.299407049603183e-08,-1.0995820155619828e-07,-1.8093360770417888e-07,-1.1731980769005636e-08,-1.0017878629586254e-08,1.0829322199564285e-07,6.879961459506664e-07,0,0.0,0,512,
W,3,ok,D_W,dw,2.3446120800727554e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8709,331.7200901000033,8,2.932567588678104e-07,1.9141801934509073e-06,0.4644209700651035,0.5378179076057107,0.43349278480288245,0.5206721143677774,0.3667579827978308,0.48118788324482464,0.9800933106530477,0.519358180616691,6.209634245134185e-07,5.876346284776399e-08,1.8449662044221712e-07,-7.546889339598455e-08,-1.3051144513723506e-07,9.47387139546366e-09,-1.9663725820131143e-08,-2.101968353935721e-07,5.876346284776399e-08,1.138923945221054e-06,1.0845855862318004e-07,4.071259953157924e-08,-2.5581688878233045e-08,1.9660895927118074e-07,-8.79550052818031e-08,8.177628506927986e-08,1.8449662044221712e-07,1.0845855862318004e-07,1.189845978760972e-06,7.793634358869981e-08,-6.903010304209699e-08,-7.610108174721353e-08,-2.4183620975473686e-07,1.9774662754405366e-08,-7.546889339598455e-08,4.071259953157924e-08,7.793634358869981e-08,1.5962432144705367e-06,6.4501291228679e-08,4.233370389044071e-08,1.5635213168353363e-08,2.7100838486266223e-09,-1.3051144513723506e-07,-2.5581688878233045e-08,-6.903010304209699e-08,6.4501291228679e-08,1.443503538650199e-06,1.8108419187562173e-07,7.976609644008238e-08,-7.685542843538395e-08,9.47387139546366e-09,1.9660895927118074e-07,-7.610108174721353e-08,4.233370389044071e-08,1.8108419187562173e-07,1.7680311827728268e-06,-7.694732890089628e-08,6.122147546015509e-08,-1.9663725820131143e-08,-8.79550052818031e-08,-2.4183620975473686e-07,1.5635213168353363e-08,7.976609644008238e-08,-7.694732890089628e-08,3.902826721479385e-07,-1.1102764772947765e-07,-2.101968353935721e-07,8.177628506927986e-08,1.9774662754405366e-08,2.7100838486266223e-09,-7.685542843538395e-08,6.122147546015509e-08,-1.1102764772947765e-07,8.041541199255329e-07,0,0.0,0,512,
W,24,ok,D_W,dw,6.454634401824238e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,333.9624068000121,8,4.7085250582125796e-08,9.290126281418638e-07,0.5342451918620215,0.4839007283168124,0.41824298387871867,0.45954921751356637,0.5960141386902912,0.38595809941151543,0.5068801241888049,0.9898398646317075,2.149980285747707e-07,-8.253751438992289e-08,1.586291108133135e-08,2.3992535872434452e-08,4.039527316972407e-08,2.390256195238746e-08,3.425130726053112e-08,1.9496344938454512e-08,-8.253751438992289e-08,2.750675571371833e-07,-5.778528583155715e-08,-2.176507044514539e-08,-9.739538073507162e-08,-6.353864600199816e-08,-4.434643754453037e-08,4.5978229047706186e-08,1.586291108133135e-08,-5.778528583155715e-08,3.030801764816096e-07,3.910847329430834e-08,2.7185544203687395e-08,5.35529475932615e-08,3.751605084665981e-08,-7.18914902316202e-08,2.3992535872434452e-08,-2.176507044514539e-08,3.910847329430834e-08,9.027165591220275e-07,2.1882279643000806e-08,6.176526964445102e-08,1.0440088457186378e-08,-4.974512926804577e-10,4.039527316972407e-08,-9.739538073507162e-08,2.7185544203687395e-08,2.1882279643000806e-08,3.8978547363999797e-07,3.760566963943494e-08,3.122432645682902e-08,-2.9390851997447338e-08,2.390256195238746e-08,-6.353864600199816e-08,5.35529475932615e-08,6.176526964445102e-08,3.760566963943494e-08,6.178067851633516e-07,2.430430590478798e-08,-6.049465939196393e-08,3.425130726053112e-08,-4.434643754453037e-08,3.751605084665981e-08,1.0440088457186378e-08,3.122432645682902e-08,2.430430590478798e-08,6.164220267951095e-08,-1.151166649196256e-08,1.9496344938454512e-08,4.5978229047706186e-08,-7.18914902316202e-08,-4.974512926804577e-10,-2.9390851997447338e-08,-6.049465939196393e-08,-1.151166649196256e-08,2.286273907033661e-07,0,0.0,0,512,
W,17,ok,D_W,dw,5.462529271692882e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8708,334.9433279000077,8,9.257182264238057e-08,1.1572085631373919e-06,0.5388329814818614,0.5253693658253645,0.40158037668956525,0.46064351347837135,0.38595434426384906,0.48430404829502505,0.5099901718233613,0.9869229877712069,3.01913991039158e-07,8.09332821265629e-08,-1.4329420473652793e-08,1.0587369067153436e-08,6.628306947906389e-09,5.195793673895729e-09,2.734282326878698e-08,-7.23568531204096e-08,8.09332821265629e-08,4.377379025453435e-07,4.763642993241644e-08,2.4593514341683968e-08,-2.83783244616661e-08,-1.1531606620802409e-08,4.518315089604228e-08,-3.596847836102417e-08,-1.4329420473652793e-08,4.763642993241644e-08,6.423715904155377e-07,3.194180192058877e-08,-8.226598003849255e-08,8.237305622235864e-08,8.908866101595859e-08,-3.615418571266111e-08,1.0587369067153436e-08,2.4593514341683968e-08,3.194180192058877e-08,1.0577834299941829e-06,-3.905889563816533e-10,7.33004517263176e-08,3.511114168190141e-08,-9.413458542020253e-08,6.628306947906389e-09,-2.83783244616661e-08,-8.226598003849255e-08,-3.905889563816533e-10,7.091596750991503e-07,2.9901511723050304e-08,-3.900695417926121e-08,1.3909419793020616e-08,5.195793673895729e-09,-1.1531606620802409e-08,8.237305622235864e-08,7.33004517263176e-08,2.9901511723050304e-08,1.053584856856874e-06,1.8694404727815265e-08,-1.8038319998319674e-08,2.734282326878698e-08,4.518315089604228e-08,8.908866101595859e-08,3.511114168190141e-08,-3.900695417926121e-08,1.8694404727815265e-08,1.1636898057551366e-07,-3.999492751815e-08,-7.23568531204096e-08,-3.596847836102417e-08,-3.615418571266111e-08,-9.413458542020253e-08,1.3909419793020616e-08,-1.8038319998319674e-08,-3.999492751815e-08,4.766082202733766e-07,0,0.0,0,512,
W,23,ok,D_W,dw,6.358643828204275e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8709,336.00349980000465,8,3.5022805337956315e-07,2.344783673125217e-06,0.5297016076819743,0.46277848305375235,0.46029634191094837,0.49796522199585924,0.6316308291518504,0.41191062455084,0.5226918232709037,0.9804016713438362,6.163658129002484e-07,1.3266019832170502e-07,-1.9441655417847284e-07,-1.9897953295541328e-08,-7.616702014160185e-09,-5.175697517621791e-08,-3.989711682532652e-08,-9.069064726088536e-08,1.3266019832170502e-07,8.256875509422327e-07,-1.1091999313130734e-08,-3.140471448823831e-08,2.5387585648510046e-08,-1.1113602159601929e-07,-4.065022170449922e-08,1.133539563231339e-07,-1.9441655417847284e-07,-1.1091999313130734e-08,1.360945574913946e-06,-2.9265327806456296e-07,-3.674312594998721e-08,1.3208538062818431e-07,3.568792812326374e-07,-1.855439457623906e-07,-1.9897953295541328e-08,-3.140471448823831e-08,-2.9265327806456296e-07,2.1576883514830276e-06,-6.125690839831722e-08,-1.3281385582324373e-07,-6.665895881788316e-08,1.0142751156111327e-07,-7.616702014160185e-09,2.5387585648510046e-08,-3.674312594998721e-08,-6.125690839831722e-08,1.5197838828950697e-06,-1.398785230801257e-07,6.843206824546455e-08,1.0194160502494862e-07,-5.175697517621791e-08,-1.1113602159601929e-07,1.3208538062818431e-07,-1.3281385582324373e-07,-1.398785230801257e-07,1.5867999019616845e-06,9.922006291939292e-08,-4.2624229266989035e-08,-3.989711682532652e-08,-4.065022170449922e-08,3.568792812326374e-07,-6.665895881788316e-08,6.843206824546455e-08,9.922006291939292e-08,5.25650096263255e-07,-1.9432947511309885e-07,-9.069064726088536e-08,1.133539563231339e-07,-1.855439457623906e-07,1.0142751156111327e-07,1.0194160502494862e-07,-4.2624229266989035e-08,-1.9432947511309885e-07,8.688636017056956e-07,0,0.0,0,512,
W,22,ok,D_W,dw,6.178162204985547e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,337.2534951999987,8,1.7298127726668833e-07,8.168961573645747e-07,0.5124974733295365,0.47067203023082893,0.45945184714989906,0.5007511519831085,0.5588982676912112,0.5190419342259104,0.47751961887184036,0.006582449029119529,4.157464459358607e-07,8.341329313342659e-08,-2.3561286595976604e-08,-8.076514769484888e-08,6.684533740823894e-08,-6.83689130899557e-08,-5.592924453932192e-08,-3.586740467003504e-08,8.341329313342659e-08,3.563940012095874e-07,1.008700319270049e-07,-8.149077701994695e-09,-2.098672458626673e-08,1.754777534896845e-08,1.916793138402098e-08,-7.92429289207519e-09,-2.3561286595976604e-08,1.008700319270049e-07,3.980604376039254e-07,-8.009702652518468e-08,-3.4356587998484296e-08,-6.324645730187794e-08,-7.750552759647385e-08,2.3467907370879516e-08,-8.076514769484888e-08,-8.149077701994695e-09,-8.009702652518468e-08,7.214290498870983e-07,-1.8554339123932614e-08,8.133447009599731e-09,3.815598394640622e-08,-1.1887985587445293e-07,6.684533740823894e-08,-2.098672458626673e-08,-3.4356587998484296e-08,-1.8554339123932614e-08,5.50453086539214e-07,7.333354881652959e-08,-8.278990723168629e-09,-1.9548675627599367e-09,-6.83689130899557e-08,1.754777534896845e-08,-6.324645730187794e-08,8.133447009599731e-09,7.333354881652959e-08,6.503006769787924e-07,5.1103202228189196e-08,3.553485145608068e-08,-5.592924453932192e-08,1.916793138402098e-08,-7.750552759647385e-08,3.815598394640622e-08,-8.278990723168629e-09,5.1103202228189196e-08,3.1581032179368466e-07,-4.7998863121218724e-08,-3.586740467003504e-08,-7.92429289207519e-09,2.3467907370879516e-08,-1.1887985587445293e-07,-1.9548675627599367e-09,3.553485145608068e-08,-4.7998863121218724e-08,4.803409160605027e-07,0,0.0,0,512,
